id,name,code,phoneNumber,billingAddress,emailAddress,type,isCustomer,isSupplier,isManufacturer,masterLists,transactions,isVisible,supplyingStoreId
DAD4493C0D66D84ABBB2727055C729ED,"Putao Office",Put_O,,<Address>{0},,store,true,true,false,<MasterList>{1},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
7A64481132A6A1458437C9C1E3AEF1F6,placeholderName,placeholderCode,<null>,<null>,<null>,placeholderType,false,false,false,<MasterList>{0},<Transaction>{},false,<null>
5FB772234D5CFD4BABE1E1387E49D363,KyarinSeikGyi,KSG,,<Address>{0},,store,true,true,false,<MasterList>{1},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
73B248BA48618F488C2D519139D332FF,Kalay,KAL,,<Address>{0},,store,true,true,false,<MasterList>{1},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
BFD5C8A337A6F94D86DE1F6BC73085ED,Loikaw,LOI,,<Address>{0},,store,true,true,false,<MasterList>{1},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
20CBEF570109194CB9DFC70B60297B89,Mawlamyaing,MLM,,<Address>{0},,store,true,true,false,<MasterList>{1},<Transaction>{178 179},true,8795CB9A88061D4A93DDE093540E9F25
8C068DB01DFA3A4CBFA9CE91BE76BC96,MyitKyiNa,Myint,,<Address>{0},,store,true,true,false,<MasterList>{1},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
77A1B1CA4B28D342951C5327CC996630,Hkamti,HKT,,<Address>{0},msupply@mam.org.mm,store,true,true,false,<MasterList>{1},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
0F04EDF1C8383845B775FD5EE51FB470,"Inventory adjustments",invad,,<Address>{0},,inventory_adjustment,false,false,false,<MasterList>{},<Transaction>{0 1 2 3 56 6 5 7 8 9 11 10 13 12},false,
BA72406B9A88084FB9CB419E314FAF1A,build,build,,<Address>{0},,build,false,false,false,<MasterList>{},<Transaction>{},false,
952D50F93C80A442A6B078E189650A07,repack,repack,,<Address>{0},,repack,false,false,false,<MasterList>{},<Transaction>{},false,
2C131F9D620233468A906CFD88152653,"3MDG MARC",3MDG_MARC,09-43029690,<Address>{1},wutyeeL@unops.org,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
2EF70BB32981C647B415A706EEB4D3D4,"3MDG TB",3MDG_TB,09-43029691,<Address>{1},wutyeeL@unops.org,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
48A880B1FF43844FBB618EFC351DBBD9,"Global Fund ICC",GF_ICC_1,09-5136972,<Address>{1},tinmemea@unops.org,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
763BF94EC1B5D54DB851BFAF203A11B7,"Global Fund ICC2",GF_ICC_2,09-5136973,<Address>{1},tinmemea@unops.org,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
19017517C3E91946B4C4BF8866871AAA,"Global Fund RAI",GF_RAI,09-5136971,<Address>{1},tinmemea@unops.org,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
8E682C2977E3904DBBE9C9AD31C34752,"International Procurement",IO,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
E13CB4C69249044CA0F5AA4594BF0FB0,"Local Procurement",LP,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
8FF0B16BAB76C34695521166B781EC4C,NAP,NAP,,<Address>{2},dr.pyaesoan@gmail.com,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
A768370FD90B134384BE26D27A763AE4,"NMCP_GF ICC",NMCP_ICC,09-5193661,<Address>{3},kyawtmonwin@gmail.com,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
5F9A8A6FAF8E1B44AEF979F46C832CF1,"NMCP_GF ICC2",NMCP_ICC2,09-5193661,<Address>{3},kyawtmonwin@gmail.com,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
EB5A7E5332C866469156195367704A08,"NMCP_GF RAI",NMCP_RAI,09-5193661,<Address>{3},kyawtmonwin@gmail.com,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
26B43FB6B88F3346875DC474E61E2B84,NTP,NTP,,<Address>{4},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
EE9E90F327A160479CD72B8514326F70,Other-damage,OTR_Damage,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{224},true,8795CB9A88061D4A93DDE093540E9F25
1F453C9D46C2874BBC7BA75216AC1A6A,Other-expired,OTR_Expired,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{192},true,8795CB9A88061D4A93DDE093540E9F25
DB0F49F4B4467C4486D6FE166FCAEF47,Other-lending,OTR_Lending,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
7F3083CCC1657B4FA84683B335BD7DB2,Other-loan,OTR_Loan,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
C6D4B298B5F707478EC238345CC87EC9,Other-return,OTR_Return,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{38 315 319},true,8795CB9A88061D4A93DDE093540E9F25
ED4AA00CAD39F1428F9CD0BFC713B130,"The Myanmar Oxford Clinical Research Unit",MOCRU,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
036A923F91D0C24EA5EEC8F3201325D6,Hpayarthonesu,HPTS,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
7283B8C7FD047347AFE237B4F41EAA83,"TB Patient consumption",TB_pt_cons,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
BF0FDA22A567AC47B38BC14665EE587E,Yae,YAE,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
3EC6E55FD08B5440936510E7DD670CE2,KyarinSeikGyi,KISG,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
8F2123C12815054794AFC8B256B918EC,KyaikDon,KDN,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
3258081052441F43BD12D90C8D3C9EB3,MyitKyiNa,MKN,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
A487B23C9632224C9F2A444E77E940FF,"Bamaw Office",Bamaw_off,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
A7B7CF72E4D6664094D36AA09D183D5E,"Putao Office",PTO,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
B3F3908F8F36FA4495334E48CDD13971,Loikaw,LKW,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
4D0346EC3C22704BBFCD4342009EC6C7,Kalay,KLY,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
769C5E08AFB4384691A9B17A75E50E56,"Phaung Byin",PBN,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F4ED1C429B29394495243EAA4D815D69,Kyauktaw,KTW,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F2F7AAE127F721459F00A971E8FF82CA,Phakant,PKT,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
FC607BD5D9C1C04FB3D39FCBE1A233F5,"Hkamti (Naga region)",Hkamti,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
7B35842B73DD944FA5641D7DF5FC4070,"Putao Clinic",PTO_Clinic,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
5EBF6B73D4BFB8418610B0C18885F84E,"Lily Clinic (Thanbyuzayat)",TBZY,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
C4787954D09C494195A375C0EDCB6E58,"KyarinSeikGyi Clinic",KISG_Clinic,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
4356A5FE956B0B4893DBF762BF423C65,"Other Donation",OTR_Donation,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
4400BEDBEDF0CE4FB6FD9E45BA456423,Other-Exchange,OTR_Exchange,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{197 198},true,8795CB9A88061D4A93DDE093540E9F25
20C4540B10773E4E85388592C81F1BC6,Other,OTR,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{14 20 21 22 23 24 25 26 27 33 34 35 43 48 52 55 57 77 78 79 87 96 105 124 126 127 128 129 130 131 133 143 148 153 154 172 173 175 176 177 181 182 183 184 185 194 195 204 215 228 230 231 232 234 241 249 250 255 259 261 262 265 281 282 283 305 309 311 317 320 324 325 334 335 336 337 341 342 345 353 354 355 362 363 366 369 371 372 390 392 393 394 410 414 425 426 427 456 457 458 460 466},true,8795CB9A88061D4A93DDE093540E9F25
089479EBCF55BA4C8E5AB77D84A42F46,"Myanmar Liver Foundation",MLF,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
D16D81DD1007ED458E00C680EA6670B9,"National TB Reference Lab",NTRL,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
1265054F34EA5F4DBFDCE4C2CE234559,"Nurse and Day Care",Nurse,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
91689070B81F4240954F9D9D2BEE7438,Laboratory,Lab,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
7950873BB0094D4091466F04FF4AC72B,"Reception and nutrition",Recept,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
BA0973C9AA9CF0459AC99F708E43F3DE,"Team (1)",Team_1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{28 40 46 50 63 68 85 89 100 118 122 138 147 151 160 169 196 199 203 206 218 227 233 240 246 273 280 292 301 308 312 321 326 331 347 357 359 374 382 384 397 407 420},false,8795CB9A88061D4A93DDE093540E9F25
43486D1BBC829641AF0CF51237D6E39E,"Team (2)",Team_2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{29 39 51 59 64 66 80 88 95 97 112 113 123 132 136 152 174 191 200 205 217 237 244 252 263 277 293 294 295 306 330 340 351 365 373 381 385 399 405 406 418},false,8795CB9A88061D4A93DDE093540E9F25
86DC7EE08FEF3749B1B8E2F80B1ADA57,"Team (3)",Team_3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{30 41 47 49 62 67 70 83 90 101 111 117 119 144 149 159 161 170 188 201 209 223 239 243 253 260 264 266 274 278 287 291 302 303 307 314 318 328 332 338 350 360 361 367 368 379 386 389 404 408 415 419},false,8795CB9A88061D4A93DDE093540E9F25
2518C53B36BBDD49A943B2EC89F530CA,"Team (4)",Team_4,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{31 42 53 60 65 69 74 84 91 94 102 114 135 137 140 150 158 167 171 186 193 202 210 211 219 238 248 267 275 276 284 296 299 310 313 327 333 339 344 346 348 356 364 370 376 377 380 388 403 409 411 412 416 417},false,8795CB9A88061D4A93DDE093540E9F25
D14E26BB98CF5549A02C2BE71C9E8343,"Team (5)",Team_5,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{32 44 45 54 58 61 73 81 82 86 92 93 103 106 107 115 116 120 121 125 134 139 142 146 157 165 166 190 207 208 220 221 222 229 245 247 254 256 257 258 268 269 279 288 297 298 316 329 343 349 358 375 383 387 391 395 396 398 413 421 422},false,8795CB9A88061D4A93DDE093540E9F25
15C7D238C4142A40B6C4A4B5A73B89F6,"Team (6)",Team_6,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
0EDDD313ADA0104AB1DDE326EE197D87,"Team (7)",Team_7,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
35BE109CEF7F6643AC18453456B56FE1,"Team (8)",Team_8,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F1B84289F883CC42813BA167E544ED0E,"Team (9)",Team_9,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
1E3AEBA00016A74F97CFB49FE9331DFE,"World Food Program",WFP,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
89CCA9D4E2A92447A3DEF93DCEF7D054,"Lashi (Naga region)",Lashi,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
64E641A09DE9D04EAFF41EEE317E4CD7,"Lahe (Naga region)",Lahe,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
488A619FE564A1418BFB0874B7A38AAA,"Nan Yun",Nan_Yun,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
A1A5D8DE62BBA9438EE98E7E52B98542,"HIV Mobile Team 1",HIV_Mobile_1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
D31A800BC91A164ABDBC4E0519FF2131,"HIV Mobile Team 2",HIV_Mobile_2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
81C3C44DD9824F4D95FF39061F9A1BB4,"HIV Mobile Team 3",HIV_Mobile_3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
BDCF7E892AD050499B997FC0977D104E,"National Malaria Control Program",NMCP,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
E6CDEE719B2F304198C384CE7280A384,"Global Fund Regional",GF_R,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
DBB31F779771EB41B33B30A9DF6B8597,"Global Fund Country",GF_C,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
6885FFBCF133EE498184851437E32987,"Medical Action Myanmar",MAM,,<Address>{0},,facility,false,true,false,<MasterList>{},<Transaction>{},true,8795CB9A88061D4A93DDE093540E9F25
E5C957CD5652C449BB87D16CF88801C1,"HIV Clinic 1",HIV_Cl1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
142B2938A256D94295061D12F9AF9FF0,"HIV Clinic 2",HIV_Cl2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
316C482383D9004C90355CBFDE391A35,"HIV Clinic 3",HIV_Cl3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
5A54B92C878B8944B82A018D97716A3E,"HIV Clinic 4",HIV_Cl4,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
A4B3F691C6BB5D42923BCD8FA4CEF989,"Malaria Post 1",Mal_Post_1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,EA2D9DBDFE63A8489C7E52B75D51A3BE
6206168BC8C27A4C8D32EB71D0B4085F,"Malaria Post 2",Mal_Post_2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,EA2D9DBDFE63A8489C7E52B75D51A3BE
1D3A9E5718047C4394F13C7D9CA020D3,"Malaria Post 3",Mal_Post_3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,EA2D9DBDFE63A8489C7E52B75D51A3BE
119D5927D2DB08429AB45E4D7604DA70,"Malaria Post 4",Mal_Post_4,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,EA2D9DBDFE63A8489C7E52B75D51A3BE
3DD7CAC7D8EEF149B01531A2837B46DC,"KT_PLW_Team 1",KT_PLW1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
3299ABC14F5B9A4697DAEB4C00B31004,"KT_PLW_Team 2",KT_PLW2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
61217786107C204D9CA12F276895F295,"KT_PLW_Team 3",KT_PLW3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
ED9580CF498B0141A69FB13E26F24C6E,"KT_PLW_Team 4",KT_PLW4,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
BBC6DD3E692C9E429CFBFB7E655ABF1C,"KT_PLW_Team 5",KT_PLW5,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
8E62CCF60DFF7D47980745B391768DA2,"KT_Thantaung_Team 1",KT_Thantaung1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
BB0DAE560D4D37408F25636D39E688C7,"KT_Thantaung_Team 2",KT_Thantaung2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F24EB285A3299545919B244B29AD6FBB,"KT_Thantaung_Team 3",KT_Thantaung3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
151FFF87D57FB84FBC221381D7DE6195,"KT_Malaria_Post 1",KT_Mal_Post1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F11BF4A2D25D084FA1C3B80F35250304,"KT_Malaria_Post 2",KT_Mal_Post2,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
A8EE56B83F992D4BB2983D3AB7102523,"KT_Malaria_Post 3",KT_Mal_Post3,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
91AC76E2DEA0AE4B8BE2C48B1CDACB01,"KT_Malaria_Post 4",KT_Mal_Post4,,<Address>{0},,facility,true,false,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
C33FD3C62E44F645B15BDAAE41E0E514,"MKA_Team 1",MKA_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
52BBB4AA8797E74A9979F4E1B2F41E0E,"MKA_Tanai_Team 1",MKA_Tanai_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
EA81ECD58BA38F4D8BF869A633441770,"Phakant_Team 1",Phakant_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
67E696BA89AFD74EBB7E54ACF6FF5FF5,"Phakant_Team 2",Phakant_Team2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
21D278A2BA71924B92905F2C2B3EE73E,"Phakant_Team 3",Phakant_Team3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
8F28FB003CACBA47B30AF17BBC72B94B,"Phakant_Team 4",Phakant_Team4,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F0A80D8EDF81A0489BEF038DBBE86373,"Phakant_Team 5",Phakant_Team5,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F7004457CC24A34CB0EEF02B09A98616,"PTO_Team 1",PTO_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
8B56F93EFD91AF4697BF785CAAA50934,"PTO_Team 2",PTO_Team2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
172233E7C6A5A14CA85165116B5A192F,"PTO_Team 3",PTO_Team3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
33D026C6689CB3468D1CDC019E155B49,"PTO_Team 4",PTO_Team4,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
9A02EB093189B44E9BD809D782E83E2D,"PTO_Team 5",PTO_Team5,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
728F1A7199CB5547B827C1D42E1379A3,PTO_UHF_ICMV_Team,PTO_UHF_ICMV_Team,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
485C0F62F3AAAE46819C1E33F1AB4857,"Loikaw_Team 1",Loikaw_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
E4046CAEFB808443848A0C978E27FDCC,"KISG_Team 1",KISG_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
177342586159B040B22817537D474CB6,"KISG_Team 2",KISG_Team2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
1EB4FBAEC7058F4CB0293201B86C64BD,"KISG_Team 3",KISG_Team3,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
D0BBF62F0B6E79408ECD89EA0249C5AE,"KISG_HYTS_Team 1",KISG_HYTS_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
F11ADC64C6680A4A98FB3AC3B837CCF9,"KISG_HYTS_Team 2",KISG_HYTS_Team2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
6FBA6B92AF1621428A45709AD0C09B03,"KISG_KD_Team 1",KISG_KD_Team1,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
AB7277A527C7F0448162E8C3A95F318D,"KISG_KD_Team 2",KISG_KD_Team2,,<Address>{0},,facility,true,true,false,<MasterList>{},<Transaction>{},false,8795CB9A88061D4A93DDE093540E9F25
